Test,Hat
127.88499999999999,133.74712
143.43,137.19666
128.56,128.83252
139.36,122.04557
130.58,132.09871
130.72,127.9581
137.78,139.10092
116.21,122.39581
130.76,131.42708
113.84,123.14156
141.73,131.98792
124.58,136.28435
141.63,129.27168
130.69,126.69092
129.45,134.4212
132.0,135.6194
127.69,140.80054
135.26,133.63402
154.25000000000003,140.04399
149.24,141.13527
103.22,122.77799
138.66,128.86499
131.76,128.04662
119.34,129.15474
103.99,121.62895
140.75,139.42255
141.18,133.78185
165.44,135.0978
114.52,122.410805
123.62,129.80144
131.77,128.46658
134.15,135.31445
147.02,143.1191
132.99,134.68712
126.87999999999998,131.76111
168.31,141.25398
126.3,124.76154
118.65,124.69315
146.59,127.506065
149.85,137.09598
128.3,130.52509
124.81,125.85843
144.46,128.62346
127.93,125.52685
131.41,138.62027
143.07,136.5313
129.0,134.90508
132.01,132.01762
132.12,140.4964
142.97,128.77493
118.79,123.36644
132.44,140.14377
168.03,148.36234
133.69,128.08224
151.56,139.6088
126.11,135.90872
109.67,125.98123
128.2,122.09477
152.65,141.80556
128.17,132.78664
148.21,124.94816
141.56,136.58496
145.11,134.98415
110.26,135.95691
153.35,130.27608
133.94,131.7894
139.12,132.75893
113.022381,124.18627
137.01,127.944405
131.5,136.17274
138.51,138.17476
118.21,124.30242
133.76,121.720566
148.08,132.25096
131.65,130.46924
120.43,132.83289
129.01,135.85985
126.94,130.33655
142.43,126.21887
133.7,121.00662
149.02,132.88147
139.39,138.7774
124.72,133.69513
105.28260869999998,118.8341
150.63,139.42105
139.86,137.09312
120.9,134.70013
121.32,123.46571
132.83,132.17924
110.61,126.283775
151.54,141.31636
165.58000000000004,130.285
138.83,137.87175
133.39,128.86935
163.33,126.645584
161.45,129.32184
144.48,132.11398
127.22,130.36446
123.05,128.93108
124.6711111,136.12279
135.71,134.70439
144.32,135.27213
98.73,120.42959
139.81,133.29575
121.25999999999999,127.357376
121.63,124.509224
152.32,140.50844
144.58,137.65698
125.54,135.82013
128.07,129.11026
133.81,139.0592
133.91,131.13022
118.74,124.51813
141.63,137.82709
127.93,133.90536
128.39,127.08943
147.01,141.826
140.94,136.35555
123.67,135.23747
136.56,135.74023
139.87,137.62985
117.83000000000001,122.43687
137.66,126.713554
120.88,137.31232
139.16,133.16647
127.79,139.08356
138.28,139.04561
132.44,135.01915
140.63,138.44136
145.09,135.49797
128.54,133.22807
144.2,138.82947
127.08,138.90736
141.09,145.46783
129.35,133.90048
114.14999999999999,121.797745
135.31,131.50127
132.02,132.61444
117.96,127.67716
204.26999999999998,143.79593
137.82,138.81676
128.7,141.47026
137.82,151.41904
111.38,126.40012
144.36,130.48184
138.7,138.18878
122.27,129.26878
125.47,134.14948
140.24,140.38788
139.18,139.86841
122.26000000000002,127.88212
135.27,135.65996
139.49,137.36098
117.36,128.41649
166.62,135.52965
131.47,135.98148
130.67,130.93437
133.19,126.97133
146.99,137.65721
136.38,130.94492
142.23,137.96185
129.03,131.73547
140.19,131.07512
130.63,131.87912
133.67,130.86174
135.4,122.53779
138.62,132.61452
140.8,136.48943
134.8,130.57533
141.54,129.98308
140.0,129.8411
122.31,124.86766
136.58,130.11702
128.28,135.47168
133.55,131.15431
128.1325,138.99544
138.39,142.56784
135.88,133.85292
135.83,135.4067
128.32,131.70851
136.08,132.3132
112.42999999999999,123.75385
117.57000000000001,122.899345
130.96,125.35427
134.05,133.30707
140.98,139.36966
129.73,134.25516
139.64,128.48087
158.7,124.403175
130.02,129.2837
138.36,137.0626
131.62,130.9003
133.47,143.12831
136.22,134.47208
110.41,126.53653
126.3,126.68815
162.53,144.04196
169.75,143.37636
125.61,125.341255
143.8,127.50465
142.3,133.90448
114.38000000000001,125.69559
144.52,132.33894
137.59,130.41663
147.27,126.72503
156.82,123.59626
138.05,137.29793
119.76,123.05202
150.04,138.14491
153.96,140.937
110.98000000000002,127.10013
109.38,119.03433
114.8,127.11876
141.64,135.16273
133.88,142.53828
144.4,137.15598
138.65,135.72084
127.37,135.21767
125.52,131.64581
112.74,128.42459
125.94,122.842995
159.48,132.64774
142.55,135.94249
139.46,133.68608
139.84,129.85342
141.56,138.21094
129.01,135.95384
144.24,125.95141
137.92,134.01834
129.2,130.329
125.75,133.6656
132.16,131.4685
167.31,150.3493
114.21,124.44619
132.9,125.64116
134.78,131.86877
124.64,126.76723
122.62,119.89491
138.61,138.1296
141.15,136.14792
172.15,142.17152
148.41,140.67613
122.32,129.86026
116.49,122.77029
149.07,132.63322
161.18,128.67148
128.11,138.93256
145.9966667,135.37146
149.89,133.18216
208.28,142.64436
105.37,124.65348
121.03000000000002,129.02681
131.85,119.05228
151.47,136.66536
153.92,133.94135
136.99,138.34247
125.82,124.68897
157.47,141.93484
122.82,124.704544
177.22999999999996,148.32646
142.98,134.02222
128.37,130.90416
137.74,135.77888
114.69,118.16329
126.6,136.59993
126.12999999999998,130.56624
150.13,131.16588
129.31,130.6787
144.55,138.81711
146.11,121.92504
113.7,125.33609
139.77,133.74118
136.22,134.19548
151.19,126.27966
145.05,135.3977
131.19,140.67525
131.46,130.9598
146.26,137.16075
131.3,131.38695
139.96,124.918045
136.19,130.40395
125.17999999999999,132.58438
138.9,129.65355
129.74,142.84079
125.4,135.06854
150.8,154.69095
117.59000000000002,128.92305
160.96,139.49576
153.23000000000002,138.41405
132.58,132.86278
143.5,133.38858
135.4,137.15837
125.78,129.22948
144.13,142.13461
122.94,128.24692
137.7,141.06253
129.66,123.83647
165.97999999999996,138.84785
137.86,138.88419
96.61,119.293846
129.49,130.13066
146.42,139.27
129.48,134.96786
129.7,125.44371
138.63,130.41745
110.24,125.57986
135.88,138.6206
138.73,135.16484
135.2,137.90442
115.76,125.08261
130.97,128.84726
127.96,121.406975
122.34,122.9313
129.5,137.56253
133.99,131.58847
131.47,134.54831
129.83,134.89882
129.52,129.30013
131.74,135.40404
146.24,137.37144
143.42,123.60034
139.9,133.76823
131.08,127.46256
144.65,137.84572
135.2,131.04718
156.79,144.81506
127.63000000000001,133.52397
129.46,137.38034
144.76,133.83707
141.98,127.13369
141.75,140.94003
138.16,135.6983
129.35,135.53725
111.17,122.64927
128.52,137.66852
133.18,139.60332
122.31,123.99922
109.26000000000002,122.51962
119.13,124.90523
140.51,133.29051
120.35,137.76553
130.8,134.23994
147.32,132.68254
192.34,132.04553
136.8784615,132.96672
140.57,146.34091
146.81,130.4936
150.67,133.25578
136.97,131.24147
124.97,135.21024
142.99,135.27406
120.89,131.53761
146.34,135.82907
158.69,135.1807
159.67,124.490524
113.35,136.54692
136.13,133.79929
141.67,138.69691
140.47,130.66254
119.26999999999998,125.308685
145.88,131.77095
125.69,125.494644
152.1,137.40889
159.78,138.42589
149.89,134.3758
137.63,138.9918
135.32,134.68796
148.08,136.55835
134.4,130.58366
118.68,131.64438
132.62,136.19566
109.29,123.34259
125.58,133.79665
136.94,135.14989
159.95,141.32907
119.32,123.34488
125.39,139.14255
135.39,131.55247
126.07,126.13236
122.08,142.19243
149.62,132.21422
119.29,129.90578
138.36,137.32846
143.48,136.99965
116.22,131.53416
114.22,122.40257
145.27,140.70465
125.9,135.60094
135.29,136.52667
127.33,135.90839
146.62,134.28961
131.81,130.69383
